0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
8dc35e636d8281351c42e235337bf6d5,14.98,1.7356475300400533,13.28437917222964,2.2696929238985315,1.2016021361815754,1,0,5,3,0,0,0,2,1,0,1,0,2,1,0,1,0,0,0,3,0,0,1,1,2,3,2,0,1,1,0,2,1,1,0,2,2,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,3,0,3,1,0,1,0,1,0,1,0,2,0,3,0,0,2,0,0,1,0,4,1,1,0,0,0,6,0,0,1,0,3,0,1,3,3,0,1,2,1,3,0,2,0,0,17,0,5,3,0,0,2,1,0,1,0,2,1,0,0,1,0,0,9,0,3,0,0,1,1,1,2,3,2,0,1,1,0,5,2,0,2,1,0,2,2,1,1,0,2,0,2,0,0,0,0,0,2,0,3,0,3,1,1,0,0,1,0,1,2,0,2,0,3,0,2,0,0,1,0,0,4,1,1,0,0,6,0,0,1,0,0,1,3,3,2,1,2,1,3,0,2,0,0,17,0,1
8dde83bab5b321584a25417d5feae84e,13.7,2.4817518248175183,10.875912408759124,2.0437956204379564,0.8759124087591241,1,1,2,3,0,0,0,1,0,2,1,1,0,1,4,0,2,1,1,2,0,0,1,1,0,0,0,0,5,8,1,0,0,0,2,1,0,0,0,0,1,2,3,0,1,11,0,0,1,0,0,1,0,1,4,2,4,0,3,1,0,2,6,0,0,2,0,0,0,1,4,2,0,0,5,7,7,0,1,1,0,0,0,2,2,0,1,0,0,2,1,4,0,2,0,2,0,2,0,3,0,1,2,3,0,0,1,0,2,1,1,0,1,4,0,0,2,0,0,1,2,0,0,1,0,1,0,0,0,0,5,8,0,0,2,1,0,0,1,1,0,0,0,1,2,3,11,0,0,1,0,0,0,1,4,2,4,0,1,0,0,2,1,0,2,0,1,0,0,1,4,2,0,0,0,5,7,7,0,1,0,0,0,2,2,0,0,0,2,1,0,0,2,0,2,0,2,0,3,0,0,1
8e3db0786ef4c58e2bd29e075f23ddf8,10.57,3.3112582781456954,10.596026490066224,2.270577105014191,0.8514664143803217,1,0,1,0,0,1,0,0,2,0,0,2,1,0,4,0,0,0,0,1,0,0,0,1,0,2,0,0,3,4,0,0,0,1,1,0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,0,4,1,0,1,1,1,1,1,1,0,0,0,1,0,1,3,0,1,1,0,0,2,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,1,0,1,1,2,0,0,1,0,1,0,0,2,0,0,2,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,3,4,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,4,1,0,1,1,0,1,1,1,0,0,1,0,1,1,3,0,1,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,1,0,1,1,2,0,0,1
8e3fabceb24ba18f4f363fc224c1c4ca,15.66,0.1277139208173691,13.665389527458492,2.7458492975734354,1.5964240102171137,1,0,1,0,0,0,11,3,3,3,2,1,2,0,1,1,0,0,0,0,4,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,4,12,7,1,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,6,2,0,0,1,4,0,0,4,0,2,0,0,0,0,2,0,2,0,1,7,2,2,0,0,0,2,3,0,0,0,0,0,14,4,0,0,0,1,0,3,0,1,0,0,1,0,1,0,0,11,3,3,3,2,1,2,0,1,1,1,0,0,0,0,0,4,1,1,0,2,0,1,0,0,1,0,3,0,0,0,1,0,0,0,4,12,7,0,0,1,1,3,0,0,0,0,1,0,0,6,2,0,1,4,0,0,0,4,2,3,2,0,0,0,2,0,2,0,0,1,7,2,2,0,0,2,3,0,0,0,0,14,4,0,0,0,1,0,3,0,1,0,0,1,2,1
8e429237e4ea77269b8c2be42136e98a,15.62,0.0,15.108834827144687,1.856594110115237,1.0243277848911652,1,1,3,0,0,0,0,3,2,3,3,1,0,0,1,0,0,0,2,2,1,1,0,0,1,2,0,0,2,0,1,0,2,1,0,5,1,2,9,0,2,3,1,1,2,10,2,1,0,0,0,0,0,0,7,4,1,0,1,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,3,1,5,0,0,4,1,0,2,1,1,0,0,2,3,2,0,0,0,2,2,0,1,0,0,0,1,1,3,0,0,0,3,2,3,3,1,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,1,2,0,0,2,0,1,2,0,1,0,2,5,5,1,2,9,1,3,1,10,2,1,0,0,0,0,0,7,4,1,0,1,2,4,0,3,1,0,0,0,0,0,0,1,0,0,0,1,3,1,5,0,4,1,0,2,1,1,0,2,3,2,0,1,0,2,2,0,1,0,0,0,1,0,1
8e530e72658f14449b5a2c56090f182b,11.01,0.5449591280653951,9.627611262488648,1.9073569482288828,0.9082652134423251,1,0,0,4,0,1,0,1,2,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,6,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,3,0,1,7,1,0,1,1,0,4,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,4,1,0,1,2,2,0,0,0,0,0,3,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,6,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,3,0,0,1,7,1,1,1,0,4,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1
8e592255c06ed9451e35a2f4fef5ca2,20.12,4.721669980119284,10.934393638170974,2.6341948310139163,1.739562624254473,1,0,3,0,0,0,2,5,1,2,4,0,2,1,0,1,11,0,0,1,0,3,1,2,2,0,1,1,3,2,1,1,2,0,5,0,0,1,0,0,1,4,0,0,2,7,0,0,2,1,0,0,0,0,9,0,2,2,2,0,3,2,4,2,1,0,0,0,0,0,1,0,2,2,2,3,6,2,1,0,1,3,0,0,2,0,0,11,0,4,0,0,0,2,0,3,0,1,0,8,0,0,3,0,0,2,5,1,2,4,0,2,1,0,3,1,11,0,0,0,1,0,3,1,0,2,2,0,1,1,3,2,2,0,0,1,1,2,2,0,0,1,0,0,4,0,7,0,0,2,1,0,0,0,9,0,2,2,0,3,0,2,1,2,0,0,0,0,0,0,1,0,2,2,0,2,3,6,2,0,1,3,0,0,2,0,11,0,4,0,0,0,2,0,3,0,1,0,8,0,0,0
8e65dda2b4f4c69db22e88bcd034af58,12.62,0.0,9.825673534072902,1.4263074484944533,0.7923930269413629,1,0,1,0,0,0,0,0,4,0,2,0,3,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,3,0,3,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,3,3,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,1,3,0,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,1,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0
8e7bf914fe3e6f8d11710e110c6f4991,9.52,1.365546218487395,8.718487394957984,2.415966386554622,2.3109243697478994,1,0,1,0,0,0,4,3,2,0,0,0,0,5,0,0,1,0,0,2,0,5,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,2,8,1,3,4,1,4,0,1,3,0,1,0,0,1,1,0,1,3,2,1,0,0,0,0,0,0,1,0,0,4,3,2,0,0,0,0,5,0,0,0,1,0,11,0,2,0,5,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,3,1,1,0,0,1,1,0,1,0,0,2,0,0,0,0,3,1,1,1,0,0,2,8,1,4,1,4,0,1,3,0,0,0,1,1,0,1,3,2,1,0,0,0,0,0,0,1
8e9d591bf3fd878391d3ae8ff32130fb,14.0,0.42857142857142855,9.0,1.5714285714285714,1.1428571428571428,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,3,0,0,0,0,2,0,1,0,3,0,0,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,2,0,2,1,6,1,2,2,7,0,1,0,2,1,0,1,1,2,0,0,2,2,0,0,0,1,2,0,3,0,4,4,4,0,1,0,1,0,1,0,1,0,0,0,4,2,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,2,0,1,0,3,0,0,1,1,1,1,0,1,2,2,0,0,0,0,1,1,2,0,2,1,6,1,2,7,0,1,0,2,0,1,0,1,1,0,2,1,1,2,0,0,1,2,0,3,0,0,4,4,4,1,0,1,0,1,0,1,0,0,4,2,2,0,3,2,1,0,0,0,2,0,0,1
8eb49ac282c7580e7f52b92e19de289c,15.37,0.5855562784645414,12.88223812621991,3.0579050097592715,0.9108653220559532,1,0,1,2,0,0,3,0,1,5,2,1,2,0,1,4,0,0,0,1,0,2,0,2,1,0,0,1,1,4,5,0,1,0,0,2,0,3,2,0,0,3,0,1,0,2,1,0,1,0,0,0,4,0,3,2,1,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,2,0,1,2,9,1,0,2,0,5,1,1,1,3,1,1,0,2,1,0,0,3,0,1,0,5,0,0,0,0,1,2,0,3,0,1,5,2,1,2,0,1,0,4,0,0,3,0,1,0,2,0,0,2,1,0,0,1,1,4,0,0,1,5,0,1,0,2,0,3,2,0,3,0,2,1,0,1,0,0,4,0,3,2,1,0,0,0,0,0,2,0,1,1,2,0,3,1,2,0,2,0,1,1,2,9,1,2,0,5,1,1,1,3,1,0,2,1,1,0,3,0,1,0,5,0,0,0,0,1
8ee80b6124c9e604870fd29e146cc328,11.04,1.6304347826086958,9.329710144927537,2.989130434782609,1.358695652173913,1,0,6,0,0,3,0,5,0,1,4,0,0,0,1,2,2,0,2,0,1,0,5,1,0,1,0,1,3,2,1,1,0,0,2,0,0,0,0,2,0,4,0,0,2,1,0,0,0,1,0,0,2,2,0,5,4,3,2,1,1,0,0,1,0,1,2,0,0,1,3,5,1,9,0,2,5,2,3,1,0,6,0,2,4,0,0,0,0,3,0,1,0,5,1,0,0,0,0,3,0,0,6,0,3,0,5,0,1,4,0,0,0,1,0,2,2,0,0,2,0,1,0,5,0,1,0,1,0,1,3,2,0,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,2,2,0,5,4,3,1,1,0,0,0,1,1,1,0,2,0,1,3,5,1,9,0,0,2,5,2,1,0,6,0,2,4,0,0,0,3,0,0,0,5,1,0,0,0,0,3,0,0,0
8ef17ef0b3563e5eef57ac371f3c6a6b,14.0,0.0,18.428571428571427,2.5714285714285716,1.0714285714285714,1,0,1,0,0,0,1,0,3,1,0,0,1,0,0,1,0,0,2,0,0,4,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,2,0,0,0,0,1,0,2,0,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,1,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,4,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,2,0,0,0,0,0,1,0,2,0,0,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,1,0
8f13924015c56eca791ab04a27acc957,18.03,0.0,7.432057681641708,2.6622296173044924,1.1647254575707153,1,0,0,1,0,0,0,3,2,1,5,2,2,1,1,1,0,0,0,3,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,5,12,0,0,3,1,1,0,3,1,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,2,1,5,2,2,1,1,0,1,0,4,0,0,3,0,0,1,12,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,1,3,0,1,0,1,0,0,0,0,5,2,0,0,0,0,0,0,1,0,2,0,0,2,0,2,0,0,0,0,0,5,12,0,3,1,1,0,3,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,1
8f16821fe347a4fc76a0a189ebdc363c,17.72,0.05643340857787811,5.417607223476298,2.483069977426637,0.8465011286681716,1,0,6,0,0,0,0,2,1,0,2,0,1,0,2,0,0,0,0,0,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,1,3,1,0,3,0,5,0,0,3,7,1,0,5,4,0,0,0,0,1,0,1,0,4,0,0,0,0,3,1,0,0,0,0,0,0,6,0,0,0,2,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,1,0,0,0,0,2,0,0,0,1,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,2,1,3,0,3,0,5,0,0,0,3,7,1,5,4,0,0,0,0,1,1,0,4,0,0,0,0,3,1,0,0,0,0,0,0,1
8f1c99dd1771b6b24388f9700d5656d7,17.25,0.0,10.956521739130435,3.0144927536231885,1.7971014492753623,1,0,11,0,0,0,1,4,3,0,1,0,0,1,0,1,0,0,1,6,1,1,0,1,3,6,0,6,0,5,2,0,0,0,0,2,11,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,1,0,4,12,0,0,0,2,3,0,1,0,0,0,1,0,0,0,0,0,2,1,3,0,1,0,0,10,0,11,0,0,1,4,3,0,1,0,0,1,0,0,1,0,8,0,1,6,1,1,0,0,1,3,6,0,6,0,5,0,1,0,2,0,0,0,2,11,3,2,0,1,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,2,0,4,0,1,0,0,1,0,0,4,12,0,0,2,3,0,1,0,0,1,0,0,0,4,0,2,1,3,0,1,0,0,10,0,1
8f2b72e2058ac54c005370c87e7ca2af,15.22,0.0,11.892247043363994,2.0367936925098555,1.9053876478318001,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,3,1,1,0,0,2,2,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,3,0,4,0,1,0,0,0,1,0,2,1,0,0,1,0,1,1,0,0,7,0,0,0,1,0,2,5,1,2,1,2,0,1,0,6,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,3,1,1,0,2,2,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,1,0,3,0,0,0,4,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,7,0,0,1,0,0,5,1,2,1,2,0,1,0,6,0,1
8f31e95cf84d1c4b250c0adab4de915,14.2,0.0,10.211267605633804,3.098591549295775,2.0422535211267605,1,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,1,0,0,0,2,0,1,1,0,0,0,1,6,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,1,4,10,0,0,1,0,0,0,1,0,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,2,0,0,5,0,1,0,2,0,1,1,0,0,1,6,1,0,1,0,0,1,0,0,1,0,0,1,0,4,1,1,0,0,0,0,0,0,1,4,10,0,1,0,0,0,1,0,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1
8f3f4ee1932e5f03d8a66072cccd456b,10.68,14.138576779026218,8.52059925093633,2.153558052434457,1.4981273408239701,1,1,4,2,1,0,1,3,4,0,0,0,2,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,4,0,0,3,3,4,1,0,0,3,0,0,0,0,1,2,0,7,0,0,0,2,1,0,0,0,1,2,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,3,0,0,1,0,0,5,2,3,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,1,0,0,1,0,2,1,4,2,0,1,3,4,0,0,0,2,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,0,0,3,3,0,0,0,3,0,0,0,1,7,0,0,0,2,1,0,0,1,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,3,0,0,0,1,0,0,5,3,0,0,0,1,0,0,2,0,0,1,0,0,2,0,1,0,0,1,0,2,0,0
8f4f02bbcfe2a1bec27bfee8219d5cfc,18.79,0.0532197977647685,8.51516764236296,2.022352315061203,1.1708355508249069,1,2,2,1,0,0,0,2,5,3,1,2,0,2,1,3,0,0,3,1,0,12,1,3,3,2,2,3,7,2,0,2,2,0,1,6,1,0,0,0,2,3,2,0,1,2,1,0,2,2,0,0,3,0,2,2,2,0,3,1,1,0,3,1,0,0,3,5,0,2,0,1,5,3,0,1,8,5,1,1,1,0,1,1,1,1,1,2,0,4,5,1,0,3,1,2,0,4,0,6,0,2,2,1,0,0,2,5,3,1,2,0,2,1,0,3,0,0,0,3,1,0,12,1,0,3,3,2,2,3,7,2,2,0,1,0,2,2,0,6,1,0,0,2,3,2,2,1,0,2,2,0,3,0,2,2,2,0,1,1,0,0,0,1,0,2,0,3,5,2,0,1,5,3,0,0,1,8,5,1,1,0,1,1,1,1,2,0,4,5,1,0,3,1,2,0,4,0,6,0,0,0
8f5e7152c124acd23c93968e2dd0a558,9.65,0.0,11.813471502590673,5.181347150259067,0.8290155440414507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,2,3,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,20,2,0,0,0,0,0,1,0,0,0,0,1,7,0,0,1,0,0,7,0,0,0,0,18,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,9,1,4,0,2,1,4,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,1,0,0,7,0,0,0,18,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
8f97efcfd2181fdce9ca52c3581e4e15,9.48,14.029535864978902,8.438818565400844,1.371308016877637,0.8438818565400843,1,0,0,0,0,3,0,0,1,0,11,0,1,0,1,0,2,2,2,0,1,0,0,1,0,1,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1,1,0,1,2,0,0,2,6,2,0,1,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,1,0,1,1,11,2,0,6,1,1,1,0,3,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0,3,0,4,0,0,0,0,3,0,0,1,0,11,0,1,0,1,0,0,2,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,2,0,0,2,6,2,1,2,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,0,1,1,11,0,2,0,6,1,1,0,3,0,1,1,1,0,0,1,0,0,0,2,0,0,0,3,0,4,0,0,0
8f9b479c03d3e5a96bd31b3b48993f4f,14.79,0.0,8.519269776876268,3.1778228532792427,0.8113590263691685,1,0,2,0,0,0,0,3,0,2,3,0,2,4,0,0,0,0,1,1,0,0,2,0,0,2,1,0,0,0,1,1,1,0,0,3,0,1,1,0,0,2,3,0,0,1,0,0,1,0,0,0,2,1,0,3,0,2,0,1,0,0,1,0,21,1,0,2,2,2,3,0,0,1,0,3,11,2,1,2,1,0,0,3,2,0,1,0,0,1,0,0,0,1,0,0,0,2,1,2,0,0,2,0,0,0,3,0,2,3,0,2,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,3,0,1,1,1,2,3,1,0,0,1,0,0,2,1,0,3,0,2,1,0,0,0,0,0,1,1,0,0,2,2,3,0,0,1,1,0,3,11,2,2,1,0,0,3,2,0,0,0,1,0,2,0,1,0,0,0,2,1,2,0,0,1
8fa383072ee0272c737a6199384a370d,18.1,0.055248618784530384,10.828729281767956,1.4917127071823204,1.1049723756906076,1,2,2,0,0,0,2,2,1,4,6,0,0,0,0,0,2,0,0,1,0,5,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0,0,2,1,0,1,6,0,0,2,0,0,0,0,0,0,0,1,2,0,6,0,0,0,3,0,2,0,0,0,0,0,0,1,2,0,8,7,2,0,1,5,2,0,2,1,0,1,1,1,4,0,0,0,2,1,0,0,0,0,0,1,2,2,0,0,2,2,1,4,6,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8,1,0,2,1,6,0,0,2,0,0,0,0,0,0,1,2,6,0,0,0,0,3,2,1,2,0,0,0,0,0,1,2,0,0,8,7,2,1,5,2,0,2,1,0,1,1,4,0,1,0,2,1,0,0,0,0,0,1,1,1
8fc841cc06b5d4f703d15a3c8c872a79,14.47,2.7643400138217,10.50449205252246,2.2805805114029023,1.38217000691085,1,0,1,4,0,0,2,6,0,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,2,0,0,0,3,3,1,0,0,2,0,2,0,2,2,0,1,1,2,0,0,5,1,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,3,1,0,4,2,0,0,4,0,0,1,0,2,0,0,1,0,4,2,0,0,2,0,1,1,2,0,1,5,0,1,4,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,2,0,0,0,2,0,0,0,3,3,0,0,0,1,0,0,1,2,0,2,2,0,1,2,5,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,3,1,0,0,4,2,0,4,0,0,1,0,2,0,1,0,4,2,2,0,2,0,1,1,2,0,1,5,0,0
8fd597ba025e8d6e4ca88fc3901b7b71,13.7,1.7518248175182483,9.562043795620438,1.7518248175182483,1.1678832116788322,1,0,4,2,0,3,1,4,0,6,3,2,1,2,0,0,1,0,1,2,0,3,0,1,4,0,0,2,3,0,0,0,3,0,0,0,0,5,1,0,3,2,0,0,0,6,0,0,1,1,0,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,0,2,2,4,6,2,4,24,3,0,2,0,1,0,3,2,2,0,1,0,0,0,0,0,4,0,6,0,5,1,5,0,0,4,2,3,1,4,0,6,3,2,1,2,0,0,0,1,0,0,1,2,0,3,0,1,1,4,0,0,2,3,0,2,1,1,0,0,3,0,0,0,5,1,0,2,0,6,0,0,1,1,0,1,0,0,2,0,0,0,3,0,1,1,0,1,0,0,0,0,0,2,2,4,6,0,2,4,24,3,2,0,1,0,3,2,2,1,0,0,0,0,0,4,0,6,0,5,1,5,0,0,1
8ff7fdd98fc7e0b49d48714193ea24e6,15.74,0.0,13.468869123252858,1.9695044472681067,1.7789072426937738,1,2,4,0,0,1,4,0,1,2,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,2,0,1,1,0,0,0,2,3,17,3,0,0,2,2,0,0,2,17,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,2,2,0,0,0,0,17,0,1,1,1,2,0,0,0,0,10,0,0,1,0,0,0,0,5,2,4,0,1,4,0,1,2,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,2,0,2,0,2,0,1,1,1,0,0,2,3,17,3,0,2,2,2,17,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,1,0,0,0,2,2,0,0,0,17,0,1,1,2,0,0,0,0,10,0,0,1,0,0,0,0,5,0,1
9015b4bc89034f1b71f580d7c17a1e0e,13.31,0.07513148009015777,14.124718256949661,2.1036814425244175,1.5777610818933132,1,1,0,0,0,0,0,1,1,3,1,4,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5,0,0,1,0,0,0,2,0,0,2,0,0,0,1,2,2,0,0,2,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,2,0,1,0,0,9,1,0,0,0,0,1,1,3,1,4,2,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,1,2,2,0,2,0,0,1,1,0,1,2,0,0,0,1,0,1,0,2,0,1,0,0,9,0,1
903225d69f443db66b7b2e89779f081b,15.5,1.1612903225806452,12.903225806451612,2.3225806451612905,1.3548387096774193,1,2,2,1,0,2,1,4,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,2,1,7,0,1,2,0,0,4,0,0,0,0,0,0,1,0,2,6,0,0,1,0,3,1,2,3,1,1,0,0,0,0,1,0,0,1,0,3,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,2,0,0,0,2,2,1,2,1,4,2,3,1,0,0,1,0,4,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,4,0,0,0,0,0,1,0,2,6,0,0,0,3,0,1,2,3,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,2,0,0,0,0,0
